,,,,,,,,,,,,,,,,,,,,,,,,
Index,Key,Street Number,Street,Unit,Model,Units,Mutual,Bldg Date,Bldg Code,Phase,Parking Type,Building Type,Elvator (Y/N),SomeOneLives,Steps (Y/N),# of Front Steps,# of Back Steps,Distance to Drop,Distance to Parking,Parking Grade,Carport #,APN,Location,HoaAmount
11932,24055-206,24055,Paseo Del Lago East,206,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 402 ,C,5077-92,932-96-013,"33.62059,-117.72134",#N/A
11933,24055-207,24055,Paseo Del Lago East,207,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 395 ,C,5077-41,932-96-014,"33.62059,-117.72134",#N/A
11940,24055-306,24055,Paseo Del Lago East,306,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 434 ,C,5077-13,932-96-021,"33.62059,-117.72134",#N/A
11941,24055-307,24055,Paseo Del Lago East,307,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 385 ,C,5077-40,932-96-022,"33.62059,-117.72134",#N/A
11952,24055-406,24055,Paseo Del Lago East,406,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 424 ,C,5077-14,932-96-033,"33.62059,-117.72134",#N/A
11953,24055-407,24055,Paseo Del Lago East,407,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 376 ,C,5077-39,932-96-034,"33.62059,-117.72134",#N/A
11965,24055-506,24055,Paseo Del Lago East,506,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 421 ,C,5077-66,932-96-046,"33.62059,-117.72134",#N/A
11966,24055-507,24055,Paseo Del Lago East,507,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 366 ,C,5077-38,932-96-047,"33.62059,-117.72134",#N/A
11978,24055-606,24055,Paseo Del Lago East,606,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 430 ,C,5077-65,932-96-059,"33.62059,-117.72134",#N/A
11979,24055-607,24055,Paseo Del Lago East,607,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 440 ,C,5077-96,932-96-060,"33.62059,-117.72134",#N/A
11991,24055-706,24055,Paseo Del Lago East,706,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 332 ,C,5077-77,932-96-072,"33.62059,-117.72134",#N/A
11992,24055-707,24055,Paseo Del Lago East,707,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 367 ,C,5077-72,932-96-073,"33.62059,-117.72134",#N/A
12004,24055-806,24055,Paseo Del Lago East,806,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 328 ,C,5077-78,932-96-085,"33.62059,-117.72134",#N/A
12005,24055-807,24055,Paseo Del Lago East,807,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 405 ,C,5077-42,932-96-086,"33.62059,-117.72134",#N/A
12017,24055-906,24055,Paseo Del Lago East,906,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 415 ,C,5077-15,932-96-098,"33.62059,-117.72134",#N/A
12018,24055-907,24055,Paseo Del Lago East,907,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 430 ,C,5077-95,932-96-099,"33.62059,-117.72134",#N/A
12030,24055-1006,24055,Paseo Del Lago East,1006,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 405 ,C,5077-16,932-96-111,"33.62059,-117.72134",#N/A
12031,24055-1007,24055,Paseo Del Lago East,1007,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 421 ,C,5077-94,932-96-112,"33.62059,-117.72134",#N/A
12043,24055-1106,24055,Paseo Del Lago East,1106,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 395 ,C,5077-17,932-96-124,"33.62059,-117.72134",#N/A
12044,24055-1107,24055,Paseo Del Lago East,1107,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 411 ,C,5077-93,932-96-125,"33.62059,-117.72134",#N/A
12056,24055-1206,24055,Paseo Del Lago East,1206,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 329 ,C,5077-34,932-96-137,"33.62059,-117.72134",#N/A
12057,24055-1207,24055,Paseo Del Lago East,1207,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 277 , 357 ,C,5077-37,932-96-138,"33.62059,-117.72134",#N/A
12073,24055-1403,24055,Paseo Del Lago East,1403,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Below,YE,N/A,N/A, 213 , 268 ,B,5071-19,932-96-154,"33.62059,-117.72134",#N/A
12074,24055-1404,24055,Paseo Del Lago East,1404,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Below,YE,N/A,N/A, 213 , 213 ,B,5071-21,932-96-155,"33.62059,-117.72134",#N/A
12075,24055-1405,24055,Paseo Del Lago East,1405,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Below,YE,N/A,N/A, 160 , 205 ,B,5071-20,932-96-156,"33.62059,-117.72134",#N/A
12076,24055-1406,24055,Paseo Del Lago East,1406,Tower D,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Below,YE,N/A,N/A, 160 , 195 ,A,5071-22,932-96-157,"33.62059,-117.72134",#N/A
12081,24055-155,24055,Paseo Del Lago East,155,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Above,N,N/A,N/A, 288 , 411 ,C,5075-4,932-96-162,"33.62059,-117.72134",#N/A
12082,24055-156,24055,Paseo Del Lago East,156,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Above,N,N/A,N/A, 288 , 354 ,C,5075-24,932-96-163,"33.62059,-117.72134",#N/A
12088,24055-256,24055,Paseo Del Lago East,256,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 440 ,C,5075-1,932-96-169,"33.62059,-117.72134",#N/A
12089,24055-257,24055,Paseo Del Lago East,257,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 445 ,C,5075-64,932-96-170,"33.62059,-117.72134",#N/A
12099,24055-362,24055,Paseo Del Lago East,362,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 421 ,C,5075-3,932-96-180,"33.62059,-117.72134",#N/A
12100,24055-363,24055,Paseo Del Lago East,363,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 417 ,C,5075-35,932-96-181,"33.62059,-117.72134",#N/A
12112,24055-462,24055,Paseo Del Lago East,462,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 431 ,C,5075-2,932-96-193,"33.62059,-117.72134",#N/A
12113,24055-463,24055,Paseo Del Lago East,463,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 408 ,C,5075-36,932-96-194,"33.62059,-117.72134",#N/A
12125,24055-562,24055,Paseo Del Lago East,562,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 436 ,C,5075-63,932-96-206,"33.62059,-117.72134",#N/A
12126,24055-563,24055,Paseo Del Lago East,563,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 398 ,C,5075-37,932-96-207,"33.62059,-117.72134",#N/A
12138,24055-662,24055,Paseo Del Lago East,662,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 426 ,C,5075-62,932-96-219,"33.62059,-117.72134",#N/A
12139,24055-663,24055,Paseo Del Lago East,663,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 390 ,C,5075-38,932-96-220,"33.62059,-117.72134",#N/A
12151,24055-762,24055,Paseo Del Lago East,762,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 417 ,C,5075-61,932-96-232,"33.62059,-117.72134",#N/A
12152,24055-763,24055,Paseo Del Lago East,763,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 431 ,C,5075-32,932-96-233,"33.62059,-117.72134",#N/A
12164,24055-862,24055,Paseo Del Lago East,862,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 408 ,C,5075-60,932-96-245,"33.62059,-117.72134",#N/A
12165,24055-863,24055,Paseo Del Lago East,863,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 421 ,C,5075-31,932-96-246,"33.62059,-117.72134",#N/A
12177,24055-962,24055,Paseo Del Lago East,962,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 398 ,C,5075-59,932-96-258,"33.62059,-117.72134",#N/A
12178,24055-963,24055,Paseo Del Lago East,963,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 411 ,C,5075-30,932-96-259,"33.62059,-117.72134",#N/A
12190,24055-1062,24055,Paseo Del Lago East,1062,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 390 ,C,5075-58,932-96-271,"33.62059,-117.72134",#N/A
12191,24055-1063,24055,Paseo Del Lago East,1063,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 401 ,C,5075-29,932-96-272,"33.62059,-117.72134",#N/A
12203,24055-1162,24055,Paseo Del Lago East,1162,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 381 ,C,5075-57,932-96-284,"33.62059,-117.72134",#N/A
12204,24055-1163,24055,Paseo Del Lago East,1163,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 392 ,C,5075-28,932-96-285,"33.62059,-117.72134",#N/A
12216,24055-1262,24055,Paseo Del Lago East,1262,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 363 ,C,5075-9,932-96-297,"33.62059,-117.72134",#N/A
12217,24055-1263,24055,Paseo Del Lago East,1263,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 288 , 382 ,C,5075-27,932-96-298,"33.62059,-117.72134",#N/A
12226,24055-1452,24055,Paseo Del Lago East,1452,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Below,YE,N/A,N/A, 226 , 358 ,C,5080-21,932-96-307,"33.62059,-117.72134",#N/A
12229,24055-1455,24055,Paseo Del Lago East,1455,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Below,YE,N/A,N/A, 239 , 239 ,B,5072-2,932-96-310,"33.62059,-117.72134",#N/A
12230,24055-1456,24055,Paseo Del Lago East,1456,Tower D,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Below,YE,N/A,N/A, 239 , 286 ,B,5075-48,932-96-311,"33.62059,-117.72134",#N/A
11921,24055-102,24055,Paseo Del Lago East,102,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Above,N,N/A,N/A, 193 , 258 ,B,5071-18,932-96-002,"33.62059,-117.72134",#N/A
11922,24055-103,24055,Paseo Del Lago East,103,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Above,N,N/A,N/A, 193 , 338 ,C,5071-10,932-96-003,"33.62059,-117.72134",#N/A
11923,24055-104,24055,Paseo Del Lago East,104,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Above,N,N/A,N/A, 238 , 313 ,C,5071-17,932-96-004,"33.62059,-117.72134",#N/A
11924,24055-105,24055,Paseo Del Lago East,105,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Above,N,N/A,N/A, 238 , 473 ,C,5071-1,932-96-005,"33.62059,-117.72134",#N/A
11928,24055-202,24055,Paseo Del Lago East,202,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 230 ,B,5077-26,932-96-009,"33.62059,-117.72134",#N/A
11929,24055-203,24055,Paseo Del Lago East,203,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 300 ,B,5077-90,932-96-010,"33.62059,-117.72134",#N/A
11930,24055-204,24055,Paseo Del Lago East,204,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 287 ,B,5077-79,932-96-011,"33.62059,-117.72134",#N/A
11931,24055-205,24055,Paseo Del Lago East,205,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 336 ,C,5077-89,932-96-012,"33.62059,-117.72134",#N/A
11936,24055-302,24055,Paseo Del Lago East,302,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 242 ,B,5077-80,932-96-017,"33.62059,-117.72134",#N/A
11937,24055-303,24055,Paseo Del Lago East,303,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 283 ,B,5077-88,932-96-018,"33.62059,-117.72134",#N/A
11938,24055-304,24055,Paseo Del Lago East,304,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 282 ,B,5077-25,932-96-019,"33.62059,-117.72134",#N/A
11939,24055-305,24055,Paseo Del Lago East,305,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 319 ,C,5077-87,932-96-020,"33.62059,-117.72134",#N/A
11948,24055-402,24055,Paseo Del Lago East,402,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 242 ,B,5077-81,932-96-029,"33.62059,-117.72134",#N/A
11949,24055-403,24055,Paseo Del Lago East,403,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 253 ,B,5077-76,932-96-030,"33.62059,-117.72134",#N/A
11950,24055-404,24055,Paseo Del Lago East,404,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 289 ,B,5077-82,932-96-031,"33.62059,-117.72134",#N/A
11951,24055-405,24055,Paseo Del Lago East,405,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 305 ,C,5077-75,932-96-032,"33.62059,-117.72134",#N/A
11961,24055-502,24055,Paseo Del Lago East,502,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 388 ,C,5071-5,932-96-042,"33.62059,-117.72134",#N/A
11962,24055-503,24055,Paseo Del Lago East,503,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 267 ,B,5077-86,932-96-043,"33.62059,-117.72134",#N/A
11963,24055-504,24055,Paseo Del Lago East,504,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 293 ,B,5077-83,932-96-044,"33.62059,-117.72134",#N/A
11964,24055-505,24055,Paseo Del Lago East,505,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 312 ,C,5077-74,932-96-045,"33.62059,-117.72134",#N/A
11974,24055-602,24055,Paseo Del Lago East,602,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 378 ,C,5071-6,932-96-055,"33.62059,-117.72134",#N/A
11975,24055-603,24055,Paseo Del Lago East,603,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 274 ,B,5077-73,932-96-056,"33.62059,-117.72134",#N/A
11976,24055-604,24055,Paseo Del Lago East,604,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 413 ,C,5071-7,932-96-057,"33.62059,-117.72134",#N/A
11977,24055-605,24055,Paseo Del Lago East,605,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 305 ,C,5077-85,932-96-058,"33.62059,-117.72134",#N/A
11987,24055-702,24055,Paseo Del Lago East,702,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 358 ,C,5071-8,932-96-068,"33.62059,-117.72134",#N/A
11988,24055-703,24055,Paseo Del Lago East,703,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 263 ,B,5077-36,932-96-069,"33.62059,-117.72134",#N/A
11989,24055-704,24055,Paseo Del Lago East,704,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 346 ,C,5077-18,932-96-070,"33.62059,-117.72134",#N/A
11990,24055-705,24055,Paseo Del Lago East,705,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 299 ,B,5077-35,932-96-071,"33.62059,-117.72134",#N/A
12000,24055-802,24055,Paseo Del Lago East,802,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 348 ,C,5071-9,932-96-081,"33.62059,-117.72134",#N/A
12001,24055-803,24055,Paseo Del Lago East,803,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 220 ,B,5077-29,932-96-082,"33.62059,-117.72134",#N/A
12002,24055-804,24055,Paseo Del Lago East,804,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 337 ,C,5077-19,932-96-083,"33.62059,-117.72134",#N/A
12003,24055-805,24055,Paseo Del Lago East,805,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 282 ,B,5077-33,932-96-084,"33.62059,-117.72134",#N/A
12013,24055-902,24055,Paseo Del Lago East,902,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 328 ,C,5071-11,932-96-094,"33.62059,-117.72134",#N/A
12014,24055-903,24055,Paseo Del Lago East,903,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 220 ,B,5077-28,932-96-095,"33.62059,-117.72134",#N/A
12015,24055-904,24055,Paseo Del Lago East,904,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 298 ,B,5077-84,932-96-096,"33.62059,-117.72134",#N/A
12016,24055-905,24055,Paseo Del Lago East,905,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 275 ,B,5077-32,932-96-097,"33.62059,-117.72134",#N/A
12026,24055-1002,24055,Paseo Del Lago East,1002,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 224 ,B,5077-27,932-96-107,"33.62059,-117.72134",#N/A
12027,24055-1003,24055,Paseo Del Lago East,1003,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 273 ,B,5077-21,932-96-108,"33.62059,-117.72134",#N/A
12028,24055-1004,24055,Paseo Del Lago East,1004,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 363 ,C,5071-12,932-96-109,"33.62059,-117.72134",#N/A
12029,24055-1005,24055,Paseo Del Lago East,1005,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 327 ,C,5077-20,932-96-110,"33.62059,-117.72134",#N/A
12039,24055-1102,24055,Paseo Del Lago East,1102,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 308 ,C,5071-13,932-96-120,"33.62059,-117.72134",#N/A
12040,24055-1103,24055,Paseo Del Lago East,1103,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 263 ,B,5077-22,932-96-121,"33.62059,-117.72134",#N/A
12041,24055-1104,24055,Paseo Del Lago East,1104,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 415 ,C,5077-11,932-96-122,"33.62059,-117.72134",#N/A
12042,24055-1105,24055,Paseo Del Lago East,1105,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 269 ,B,5077-31,932-96-123,"33.62059,-117.72134",#N/A
12052,24055-1202,24055,Paseo Del Lago East,1202,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 298 ,B,5071-14,932-96-133,"33.62059,-117.72134",#N/A
12053,24055-1203,24055,Paseo Del Lago East,1203,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 193 , 254 ,B,5077-23,932-96-134,"33.62059,-117.72134",#N/A
12054,24055-1204,24055,Paseo Del Lago East,1204,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 443 ,C,5071-4,932-96-135,"33.62059,-117.72134",#N/A
12055,24055-1205,24055,Paseo Del Lago East,1205,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 238 , 290 ,B,5077-24,932-96-136,"33.62059,-117.72134",#N/A
12065,24055-1302,24055,Paseo Del Lago East,1302,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 185 , 270 ,B,5071-16,932-96-146,"33.62059,-117.72134",#N/A
12066,24055-1303,24055,Paseo Del Lago East,1303,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 185 , 400 ,C,5071-3,932-96-147,"33.62059,-117.72134",#N/A
12072,24055-1402,24055,Paseo Del Lago East,1402,Tower C,157,Towers,12/1/1974,TW1,3,Carport,High Rise,Y,Below,YE,N/A,N/A, 185 , 280 ,B,5071-15,932-96-153,"33.62059,-117.72134",#N/A
12077,24055-151,24055,Paseo Del Lago East,151,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Above,N,N/A,N/A, 197 , 485 ,C,5071-32,932-96-158,"33.62059,-117.72134",#N/A
12078,24055-152,24055,Paseo Del Lago East,152,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Above,N,N/A,N/A, 197 , 327 ,C,5074-4,932-96-159,"33.62059,-117.72134",#N/A
12079,24055-153,24055,Paseo Del Lago East,153,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Above,N,N/A,N/A, 244 , 522 ,C,5071-33,932-96-160,"33.62059,-117.72134",#N/A
12080,24055-154,24055,Paseo Del Lago East,154,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Above,N,N/A,N/A, 244 , 384 ,C,5074-5,932-96-161,"33.62059,-117.72134",#N/A
12084,24055-252,24055,Paseo Del Lago East,252,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 197 , 281 ,B,5075-26,932-96-165,"33.62059,-117.72134",#N/A
12085,24055-253,24055,Paseo Del Lago East,253,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 197 , 310 ,C,5075-5,932-96-166,"33.62059,-117.72134",#N/A
12086,24055-254,24055,Paseo Del Lago East,254,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 244 , 319 ,C,5075-25,932-96-167,"33.62059,-117.72134",#N/A
12087,24055-255,24055,Paseo Del Lago East,255,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 244 , 348 ,C,5075-6,932-96-168,"33.62059,-117.72134",#N/A
12095,24055-358,24055,Paseo Del Lago East,358,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 197 , 231 ,B,5075-14,932-96-176,"33.62059,-117.72134",#N/A
12096,24055-359,24055,Paseo Del Lago East,359,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 197 , 291 ,B,5075-7,932-96-177,"33.62059,-117.72134",#N/A
12097,24055-360,24055,Paseo Del Lago East,360,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 244 , 604 ,C,5071-37,932-96-178,"33.62059,-117.72134",#N/A
12098,24055-361,24055,Paseo Del Lago East,361,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 244 , 328 ,C,5075-8,932-96-179,"33.62059,-117.72134",#N/A
12108,24055-458,24055,Paseo Del Lago East,458,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 197 , 237 ,B,5075-13,932-96-189,"33.62059,-117.72134",#N/A
12109,24055-459,24055,Paseo Del Lago East,459,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 197 , 259 ,B,5075-43,932-96-190,"33.62059,-117.72134",#N/A
12110,24055-460,24055,Paseo Del Lago East,460,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 244 , 300 ,B,5075-44,932-96-191,"33.62059,-117.72134",#N/A
12111,24055-461,24055,Paseo Del Lago East,461,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 244 , 292 ,B,5075-12,932-96-192,"33.62059,-117.72134",#N/A
12121,24055-558,24055,Paseo Del Lago East,558,Tower C,154,Towers,12/1/1974,TW2,3,Carport,High Rise,Y,Both,YE,N/A,N/A, 197 , 500 ,C,5075-22,932-96-202,"33.62059,-117.72134",#N/A
